Node,Site,NO2,CO,O3,Pressure,NO2b,Humidity,Temperature,CO2,CO2temperature,Date,Hour,Segment,Interval,nValues
"jackpine","CPS",0,0,0,0,0,0,0,438.628364764449,7.20166635513306,1/12/2013 3:05:00 AM,3,1,"2013-01-12S0301",1

"jackpine","CPS",0,0,0,0,0,0,0,437.593942098025,7.15333318710327,1/12/2013 3:10:04 AM,3,2,"2013-01-12S0302",1

"jackpine","CPS",0,0,0,0,0,0,0,444.063432027782,7.03833341598511,1/12/2013 3:15:04 AM,3,3,"2013-01-12S0303",1

"jackpine","CPS",0,0,0,0,0,0,0,441.080686132409,7.00169467926025,1/12/2013 3:20:04 AM,3,4,"2013-01-12S0304",1

"jackpine","CPS",0,0,0,0,0,0,0,440.24656763213,7,1/12/2013 3:25:00 AM,3,5,"2013-01-12S0305",1

"jackpine","CPS",0,0,0,0,0,0,0,441.562020942001,7,1/12/2013 3:30:00 AM,3,6,"2013-01-12S0306",1

"jackpine","CPS",0,0,0,0,0,0,0,444.25469586713,6.98999977111816,1/12/2013 3:35:00 AM,3,7,"2013-01-12S0307",1

"jackpine","CPS",0,0,0,0,0,0,0,453.147998505301,6.94166660308838,1/12/2013 3:40:00 AM,3,8,"2013-01-12S0308",1

"jackpine","CPS",0,0,0,0,0,0,0,446.548790837238,6.90000009536743,1/12/2013 3:45:01 AM,3,9,"2013-01-12S0309",1

"jackpine","CPS",0,0,0,0,0,0,0,450.047551364019,6.89833354949951,1/12/2013 3:50:01 AM,3,10,"2013-01-12S0310",1

"jackpine","CPS",0,0,0,0,0,0,0,441.909101163437,6.84500026702881,1/12/2013 3:55:01 AM,3,11,"2013-01-12S0311",1

"jackpine","CPS",0,0,0,0,0,0,0,450.413142957466,6.80000019073486,1/12/2013 4:00:01 AM,4,0,"2013-01-12S0400",1

"jackpine","CPS",0,0,0,0,0,0,0,444.509026183674,6.80000019073486,1/12/2013 4:05:02 AM,4,1,"2013-01-12S0401",1

"jackpine","CPS",0,0,0,0,0,0,0,444.002256426102,6.753333568573,1/12/2013 4:10:01 AM,4,2,"2013-01-12S0402",1

"jackpine","CPS",0,0,0,0,0,0,0,458.121143641512,6.64166641235352,1/12/2013 4:15:01 AM,4,3,"2013-01-12S0403",1

"jackpine","CPS",0,0,0,0,0,0,0,447.723702641322,6.60333347320557,1/12/2013 4:20:01 AM,4,4,"2013-01-12S0404",1

"jackpine","CPS",0,0,0,0,0,0,0,451.729289163193,6.59999990463257,1/12/2013 4:25:01 AM,4,5,"2013-01-12S0405",1

"jackpine","CPS",0,0,0,0,0,0,0,449.805513542295,6.54500007629395,1/12/2013 4:30:02 AM,4,6,"2013-01-12S0406",1

"jackpine","CPS",0,0,0,0,0,0,0,462.328685904286,6.5,1/12/2013 4:35:02 AM,4,7,"2013-01-12S0407",1

"jackpine","CPS",0,0,0,0,0,0,0,451.483936664845,6.41833353042603,1/12/2013 4:40:02 AM,4,8,"2013-01-12S0408",1

"jackpine","CPS",0,0,0,0,0,0,0,458.617109705388,6.30166673660278,1/12/2013 4:45:02 AM,4,9,"2013-01-12S0409",1

"jackpine","CPS",0,0,0,0,0,0,0,451.206673700923,6.22333335876465,1/12/2013 4:50:03 AM,4,10,"2013-01-12S0410",1

"jackpine","CPS",0,0,0,0,0,0,0,449.782335802822,6.13499975204468,1/12/2013 4:55:03 AM,4,11,"2013-01-12S0411",1

