Node,Site,NO2,CO,O3,Pressure,NO2b,Humidity,Temperature,CO2,CO2temperature,Date,Hour,Segment,Interval,nValues

"ginko","LaurelES",0,0,0,0,0,0,0,445.129072945063,8.5,1/1/2013 12:00:00 AM,0,0,"2013-01-01S0000",1

"ginko","LaurelES",0,0,0,0,0,0,0,435.186043147478,8.39249992370605,1/1/2013 12:06:40 AM,0,1,"2013-01-01S0001",1

"ginko","LaurelES",0,0,0,0,0,0,0,440.945628661182,8.34500026702881,1/1/2013 12:10:00 AM,0,2,"2013-01-01S0002",1

"ginko","LaurelES",0,0,0,0,0,0,0,439.42864009523,8.243332862854,1/1/2013 12:15:01 AM,0,3,"2013-01-01S0003",1

"ginko","LaurelES",0,0,0,0,0,0,0,440.156771032205,8.19833278656006,1/1/2013 12:20:01 AM,0,4,"2013-01-01S0004",1

"ginko","LaurelES",0,0,0,0,0,0,0,437.303982285848,8.12333393096924,1/1/2013 12:25:01 AM,0,5,"2013-01-01S0005",1

"ginko","LaurelES",0,0,0,0,0,0,0,434.253975680836,8.09833335876465,1/1/2013 12:30:01 AM,0,6,"2013-01-01S0006",1

"ginko","LaurelES",0,0,0,0,0,0,0,431.213666798578,8.05833339691162,1/1/2013 12:35:02 AM,0,7,"2013-01-01S0007",1

"ginko","LaurelES",0,0,0,0,0,0,0,431.711126000251,8.00833320617676,1/1/2013 12:40:02 AM,0,8,"2013-01-01S0008",1

"ginko","LaurelES",0,0,0,0,0,0,0,430.71336253472,8,1/1/2013 12:45:02 AM,0,9,"2013-01-01S0009",1

"ginko","LaurelES",0,0,0,0,0,0,0,428.022219558788,7.98833322525024,1/1/2013 12:50:03 AM,0,10,"2013-01-01S0010",1

"ginko","LaurelES",0,0,0,0,0,0,0,426.993141947547,7.97333335876465,1/1/2013 12:55:03 AM,0,11,"2013-01-01S0011",1

"ginko","LaurelES",0,0,0,0,0,0,0,420.948849222361,7.99298238754272,1/1/2013 1:00:03 AM,1,0,"2013-01-01S0100",1

"ginko","LaurelES",0,0,0,0,0,0,0,427.502835889522,8,1/1/2013 1:05:03 AM,1,1,"2013-01-01S0101",1

"ginko","LaurelES",0,0,0,0,0,0,0,425.502803357085,8,1/1/2013 1:10:01 AM,1,2,"2013-01-01S0102",1

"ginko","LaurelES",0,0,0,0,0,0,0,425.756229356113,8,1/1/2013 1:15:01 AM,1,3,"2013-01-01S0103",1

"ginko","LaurelES",0,0,0,0,0,0,0,430.477394191192,7.99833345413208,1/1/2013 1:20:01 AM,1,4,"2013-01-01S0104",1

"ginko","LaurelES",0,0,0,0,0,0,0,422.392324737593,7.99333333969116,1/1/2013 1:25:01 AM,1,5,"2013-01-01S0105",1

"ginko","LaurelES",0,0,0,0,0,0,0,428.597477288458,7.99833345413208,1/1/2013 1:30:02 AM,1,6,"2013-01-01S0106",1

"ginko","LaurelES",0,0,0,0,0,0,0,425.88220287022,8,1/1/2013 1:35:02 AM,1,7,"2013-01-01S0107",1

"ginko","LaurelES",0,0,0,0,0,0,0,420.487062335014,8.03833389282227,1/1/2013 1:40:02 AM,1,8,"2013-01-01S0108",1

"ginko","LaurelES",0,0,0,0,0,0,0,425.053823405429,8.13500022888184,1/1/2013 1:45:02 AM,1,9,"2013-01-01S0109",1

"ginko","LaurelES",0,0,0,0,0,0,0,433.845776884762,8.22166633605957,1/1/2013 1:50:03 AM,1,10,"2013-01-01S0110",1

"ginko","LaurelES",0,0,0,0,0,0,0,434.112624335967,8.31166648864746,1/1/2013 1:55:03 AM,1,11,"2013-01-01S0111",1

"ginko","LaurelES",0,0,0,0,0,0,0,433.295796287439,8.28596496582031,1/1/2013 2:00:03 AM,2,0,"2013-01-01S0200",1

"ginko","LaurelES",0,0,0,0,0,0,0,430.701800777962,8.20847415924072,1/1/2013 2:05:03 AM,2,1,"2013-01-01S0201",1

"ginko","LaurelES",0,0,0,0,0,0,0,435.254730197184,8.18666648864746,1/1/2013 2:10:01 AM,2,2,"2013-01-01S0202",1

"ginko","LaurelES",0,0,0,0,0,0,0,432.612603997219,8.09833335876465,1/1/2013 2:15:02 AM,2,3,"2013-01-01S0203",1

"ginko","LaurelES",0,0,0,0,0,0,0,434.102612653085,8.02166652679443,1/1/2013 2:20:02 AM,2,4,"2013-01-01S0204",1

"ginko","LaurelES",0,0,0,0,0,0,0,430.227158129215,8,1/1/2013 2:25:02 AM,2,5,"2013-01-01S0205",1

"ginko","LaurelES",0,0,0,0,0,0,0,426.380210042815,8,1/1/2013 2:30:02 AM,2,6,"2013-01-01S0206",1

"ginko","LaurelES",0,0,0,0,0,0,0,430.097298691791,8,1/1/2013 2:35:03 AM,2,7,"2013-01-01S0207",1

"ginko","LaurelES",0,0,0,0,0,0,0,437.279615959815,7.99666690826416,1/1/2013 2:40:03 AM,2,8,"2013-01-01S0208",1

"ginko","LaurelES",0,0,0,0,0,0,0,434.7994689017,7.99666690826416,1/1/2013 2:45:03 AM,2,9,"2013-01-01S0209",1

"ginko","LaurelES",0,0,0,0,0,0,0,425.94150669995,8.02833366394043,1/1/2013 2:50:03 AM,2,10,"2013-01-01S0210",1

"ginko","LaurelES",0,0,0,0,0,0,0,422.461889226988,8.16833305358887,1/1/2013 2:55:04 AM,2,11,"2013-01-01S0211",1

"ginko","LaurelES",0,0,0,0,0,0,0,425.850865998882,8.37192916870117,1/1/2013 3:00:04 AM,3,0,"2013-01-01S0300",1

"ginko","LaurelES",0,0,0,0,0,0,0,433.447596149526,8.53050899505615,1/1/2013 3:05:04 AM,3,1,"2013-01-01S0301",1

"ginko","LaurelES",0,0,0,0,0,0,0,435.198290185504,8.70499992370605,1/1/2013 3:10:02 AM,3,2,"2013-01-01S0302",1

"ginko","LaurelES",0,0,0,0,0,0,0,436.26048175229,8.80000019073486,1/1/2013 3:15:03 AM,3,3,"2013-01-01S0303",1

"ginko","LaurelES",0,0,0,0,0,0,0,439.587101754865,8.8866662979126,1/1/2013 3:20:03 AM,3,4,"2013-01-01S0304",1

"ginko","LaurelES",0,0,0,0,0,0,0,439.487272849119,9.00333309173584,1/1/2013 3:25:03 AM,3,5,"2013-01-01S0305",1

"ginko","LaurelES",0,0,0,0,0,0,0,438.000881392025,9.11500072479248,1/1/2013 3:30:03 AM,3,6,"2013-01-01S0306",1

"ginko","LaurelES",0,0,0,0,0,0,0,432.799228359541,9.21500015258789,1/1/2013 3:35:04 AM,3,7,"2013-01-01S0307",1

"ginko","LaurelES",0,0,0,0,0,0,0,433.822971275617,9.38000011444092,1/1/2013 3:40:04 AM,3,8,"2013-01-01S0308",1

"ginko","LaurelES",0,0,0,0,0,0,0,434.962863418539,9.46101665496826,1/1/2013 3:45:04 AM,3,9,"2013-01-01S0309",1

"ginko","LaurelES",0,0,0,0,0,0,0,434.940720998939,9.56666660308838,1/1/2013 3:50:00 AM,3,10,"2013-01-01S0310",1

"ginko","LaurelES",0,0,0,0,0,0,0,438.777186305126,9.66833305358887,1/1/2013 3:55:00 AM,3,11,"2013-01-01S0311",1

"ginko","LaurelES",0,0,0,0,0,0,0,436.282462445408,9.80000019073486,1/1/2013 4:00:00 AM,4,0,"2013-01-01S0400",1

"ginko","LaurelES",0,0,0,0,0,0,0,441.566236837461,9.88499927520752,1/1/2013 4:06:41 AM,4,1,"2013-01-01S0401",1

"ginko","LaurelES",0,0,0,0,0,0,0,440.265010975214,9.90166664123535,1/1/2013 4:10:02 AM,4,2,"2013-01-01S0402",1

"ginko","LaurelES",0,0,0,0,0,0,0,435.083012435634,9.96166610717773,1/1/2013 4:15:02 AM,4,3,"2013-01-01S0403",1

"ginko","LaurelES",0,0,0,0,0,0,0,426.425887543382,10.0683336257935,1/1/2013 4:20:02 AM,4,4,"2013-01-01S0404",1

"ginko","LaurelES",0,0,0,0,0,0,0,416.273855552712,10.1599998474121,1/1/2013 4:25:02 AM,4,5,"2013-01-01S0405",1

"ginko","LaurelES",0,0,0,0,0,0,0,412.309186469716,10.289999961853,1/1/2013 4:30:03 AM,4,6,"2013-01-01S0406",1

"ginko","LaurelES",0,0,0,0,0,0,0,430.804266080449,10.408332824707,1/1/2013 4:35:03 AM,4,7,"2013-01-01S0407",1

"ginko","LaurelES",0,0,0,0,0,0,0,424.883422031271,10.3916664123535,1/1/2013 4:40:03 AM,4,8,"2013-01-01S0408",1

"ginko","LaurelES",0,0,0,0,0,0,0,417.420934527065,10.3033332824707,1/1/2013 4:45:03 AM,4,9,"2013-01-01S0409",1

"ginko","LaurelES",0,0,0,0,0,0,0,413.481467231541,10.2083330154419,1/1/2013 4:50:04 AM,4,10,"2013-01-01S0410",1

"ginko","LaurelES",0,0,0,0,0,0,0,410.824744813646,10.1166667938232,1/1/2013 4:55:04 AM,4,11,"2013-01-01S0411",1

"ginko","LaurelES",0,0,0,0,0,0,0,408.856020835305,10.0649127960205,1/1/2013 5:00:04 AM,5,0,"2013-01-01S0500",1

"ginko","LaurelES",0,0,0,0,0,0,0,405.541470038861,9.92881298065186,1/1/2013 5:05:04 AM,5,1,"2013-01-01S0501",1

"ginko","LaurelES",0,0,0,0,0,0,0,402.921064171804,9.87166690826416,1/1/2013 5:10:02 AM,5,2,"2013-01-01S0502",1

"ginko","LaurelES",0,0,0,0,0,0,0,401.890867777838,9.79666709899902,1/1/2013 5:15:02 AM,5,3,"2013-01-01S0503",1

"ginko","LaurelES",0,0,0,0,0,0,0,402.343530078069,9.70499992370605,1/1/2013 5:20:02 AM,5,4,"2013-01-01S0504",1

"ginko","LaurelES",0,0,0,0,0,0,0,401.582731407962,9.60000038146973,1/1/2013 5:25:02 AM,5,5,"2013-01-01S0505",1

"ginko","LaurelES",0,0,0,0,0,0,0,400.967942690968,9.53333377838135,1/1/2013 5:30:03 AM,5,6,"2013-01-01S0506",1

"ginko","LaurelES",0,0,0,0,0,0,0,400.397740695103,9.49666690826416,1/1/2013 5:35:03 AM,5,7,"2013-01-01S0507",1

"ginko","LaurelES",0,0,0,0,0,0,0,400.999600602629,9.49666690826416,1/1/2013 5:40:03 AM,5,8,"2013-01-01S0508",1

"ginko","LaurelES",0,0,0,0,0,0,0,400.168471836705,9.48999977111816,1/1/2013 5:45:03 AM,5,9,"2013-01-01S0509",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.397461043371,9.4283332824707,1/1/2013 5:50:04 AM,5,10,"2013-01-01S0510",1

"ginko","LaurelES",0,0,0,0,0,0,0,414.383446341873,9.39999961853027,1/1/2013 5:55:04 AM,5,11,"2013-01-01S0511",1

"ginko","LaurelES",0,0,0,0,0,0,0,425.168790755864,9.39999961853027,1/1/2013 6:00:04 AM,6,0,"2013-01-01S0600",1

"ginko","LaurelES",0,0,0,0,0,0,0,408.819726962596,9.49821472167969,1/1/2013 7:00:05 AM,7,0,"2013-01-01S0700",1

"ginko","LaurelES",0,0,0,0,0,0,0,408.627862980256,9.49666690826416,1/1/2013 7:05:00 AM,7,1,"2013-01-01S0701",1

"ginko","LaurelES",0,0,0,0,0,0,0,411.098975446921,9.493332862854,1/1/2013 7:10:04 AM,7,2,"2013-01-01S0702",1

"ginko","LaurelES",0,0,0,0,0,0,0,415.193588703414,9.40833282470703,1/1/2013 7:15:04 AM,7,3,"2013-01-01S0703",1

"ginko","LaurelES",0,0,0,0,0,0,0,409.90933183511,9.37333297729492,1/1/2013 7:20:04 AM,7,4,"2013-01-01S0704",1

"ginko","LaurelES",0,0,0,0,0,0,0,407.797147879846,9.21525382995605,1/1/2013 7:25:04 AM,7,5,"2013-01-01S0705",1

"ginko","LaurelES",0,0,0,0,0,0,0,413.476027293575,9.18833351135254,1/1/2013 7:30:00 AM,7,6,"2013-01-01S0706",1

"ginko","LaurelES",0,0,0,0,0,0,0,409.330825844001,9.11166667938232,1/1/2013 7:35:00 AM,7,7,"2013-01-01S0707",1

"ginko","LaurelES",0,0,0,0,0,0,0,408.003187945495,9.10000038146973,1/1/2013 7:40:00 AM,7,8,"2013-01-01S0708",1

"ginko","LaurelES",0,0,0,0,0,0,0,408.55173416578,9.10000038146973,1/1/2013 7:45:00 AM,7,9,"2013-01-01S0709",1

"ginko","LaurelES",0,0,0,0,0,0,0,406.890228946701,9.12833309173584,1/1/2013 7:50:01 AM,7,10,"2013-01-01S0710",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.021973731258,9.23333358764648,1/1/2013 7:55:01 AM,7,11,"2013-01-01S0711",1

"ginko","LaurelES",0,0,0,0,0,0,0,406.233972236303,9.77250003814697,1/1/2013 8:06:41 AM,8,1,"2013-01-01S0801",1

"ginko","LaurelES",0,0,0,0,0,0,0,403.040063827735,10.0200004577637,1/1/2013 8:10:01 AM,8,2,"2013-01-01S0802",1

"ginko","LaurelES",0,0,0,0,0,0,0,402.960486169097,10.2783336639404,1/1/2013 8:15:01 AM,8,3,"2013-01-01S0803",1

"ginko","LaurelES",0,0,0,0,0,0,0,406.547895795573,10.5733337402344,1/1/2013 8:20:02 AM,8,4,"2013-01-01S0804",1

"ginko","LaurelES",0,0,0,0,0,0,0,402.079331468571,10.8566665649414,1/1/2013 8:25:02 AM,8,5,"2013-01-01S0805",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.667031154277,11.1049995422363,1/1/2013 8:30:02 AM,8,6,"2013-01-01S0806",1

"ginko","LaurelES",0,0,0,0,0,0,0,403.10033659691,11.3699998855591,1/1/2013 8:35:02 AM,8,7,"2013-01-01S0807",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.199331979831,11.6616668701172,1/1/2013 8:40:03 AM,8,8,"2013-01-01S0808",1

"ginko","LaurelES",0,0,0,0,0,0,0,405.429746745227,11.9833335876465,1/1/2013 8:45:03 AM,8,9,"2013-01-01S0809",1

"ginko","LaurelES",0,0,0,0,0,0,0,406.01429477334,12.256667137146,1/1/2013 8:50:03 AM,8,10,"2013-01-01S0810",1

"ginko","LaurelES",0,0,0,0,0,0,0,410.532051332,12.5483331680298,1/1/2013 8:55:03 AM,8,11,"2013-01-01S0811",1

"ginko","LaurelES",0,0,0,0,0,0,0,413.221162549671,12.9105262756348,1/1/2013 9:00:04 AM,9,0,"2013-01-01S0900",1

"ginko","LaurelES",0,0,0,0,0,0,0,409.154082872301,13.3254241943359,1/1/2013 9:05:03 AM,9,1,"2013-01-01S0901",1

"ginko","LaurelES",0,0,0,0,0,0,0,407.008399818485,13.7449998855591,1/1/2013 9:10:01 AM,9,2,"2013-01-01S0902",1

"ginko","LaurelES",0,0,0,0,0,0,0,406.393869005944,14.0603446960449,1/1/2013 9:15:02 AM,9,3,"2013-01-01S0903",1

"ginko","LaurelES",0,0,0,0,0,0,0,410.225389944619,14.2733335494995,1/1/2013 9:20:02 AM,9,4,"2013-01-01S0904",1

"ginko","LaurelES",0,0,0,0,0,0,0,409.13256173614,14.4333333969116,1/1/2013 9:25:02 AM,9,5,"2013-01-01S0905",1

"ginko","LaurelES",0,0,0,0,0,0,0,414.852340532158,14.6183338165283,1/1/2013 9:30:02 AM,9,6,"2013-01-01S0906",1

"ginko","LaurelES",0,0,0,0,0,0,0,410.493657408224,14.756667137146,1/1/2013 9:35:03 AM,9,7,"2013-01-01S0907",1

"ginko","LaurelES",0,0,0,0,0,0,0,410.500081434991,14.9316663742065,1/1/2013 9:40:03 AM,9,8,"2013-01-01S0908",1

"ginko","LaurelES",0,0,0,0,0,0,0,410.639264984331,15.0749998092651,1/1/2013 9:45:03 AM,9,9,"2013-01-01S0909",1

"ginko","LaurelES",0,0,0,0,0,0,0,411.684617794381,15.2766666412354,1/1/2013 9:50:03 AM,9,10,"2013-01-01S0910",1

"ginko","LaurelES",0,0,0,0,0,0,0,411.230726629574,15.5199995040894,1/1/2013 9:55:04 AM,9,11,"2013-01-01S0911",1

"ginko","LaurelES",0,0,0,0,0,0,0,411.834298247013,15.7631578445435,1/1/2013 10:00:04 AM,10,0,"2013-01-01S1000",1

"ginko","LaurelES",0,0,0,0,0,0,0,411.889749179136,15.9338979721069,1/1/2013 10:05:04 AM,10,1,"2013-01-01S1001",1

"ginko","LaurelES",0,0,0,0,0,0,0,420.017099862267,16.0816669464111,1/1/2013 10:10:02 AM,10,2,"2013-01-01S1002",1

"ginko","LaurelES",0,0,0,0,0,0,0,409.848329689632,16.2450008392334,1/1/2013 10:15:02 AM,10,3,"2013-01-01S1003",1

"ginko","LaurelES",0,0,0,0,0,0,0,415.853574517205,16.4433326721191,1/1/2013 10:20:02 AM,10,4,"2013-01-01S1004",1

"ginko","LaurelES",0,0,0,0,0,0,0,408.705380876498,16.5983333587646,1/1/2013 10:25:03 AM,10,5,"2013-01-01S1005",1

"ginko","LaurelES",0,0,0,0,0,0,0,414.648631862858,16.7016677856445,1/1/2013 10:30:03 AM,10,6,"2013-01-01S1006",1

"ginko","LaurelES",0,0,0,0,0,0,0,413.742415546585,16.7799987792969,1/1/2013 10:35:03 AM,10,7,"2013-01-01S1007",1

"ginko","LaurelES",0,0,0,0,0,0,0,411.993828840878,16.9333324432373,1/1/2013 10:40:03 AM,10,8,"2013-01-01S1008",1

"ginko","LaurelES",0,0,0,0,0,0,0,417.533390677505,17.1344833374023,1/1/2013 10:45:04 AM,10,9,"2013-01-01S1009",1

"ginko","LaurelES",0,0,0,0,0,0,0,418.511175860142,17.3183326721191,1/1/2013 10:50:04 AM,10,10,"2013-01-01S1010",1

"ginko","LaurelES",0,0,0,0,0,0,0,413.909028824182,17.5149993896484,1/1/2013 10:55:04 AM,10,11,"2013-01-01S1011",1

"ginko","LaurelES",0,0,0,0,0,0,0,410.881071432692,17.6982460021973,1/1/2013 11:00:04 AM,11,0,"2013-01-01S1100",1

"ginko","LaurelES",0,0,0,0,0,0,0,411.876952503197,17.7932205200195,1/1/2013 11:05:05 AM,11,1,"2013-01-01S1101",1

"ginko","LaurelES",0,0,0,0,0,0,0,411.2093777681,17.8899993896484,1/1/2013 11:10:03 AM,11,2,"2013-01-01S1102",1

"ginko","LaurelES",0,0,0,0,0,0,0,411.524562924718,18.1482753753662,1/1/2013 11:15:03 AM,11,3,"2013-01-01S1103",1

"ginko","LaurelES",0,0,0,0,0,0,0,413.816001194951,18.5183334350586,1/1/2013 11:20:03 AM,11,4,"2013-01-01S1104",1

"ginko","LaurelES",0,0,0,0,0,0,0,412.939080126309,18.8500003814697,1/1/2013 11:25:04 AM,11,5,"2013-01-01S1105",1

"ginko","LaurelES",0,0,0,0,0,0,0,416.663522344337,19.093334197998,1/1/2013 11:30:04 AM,11,6,"2013-01-01S1106",1

"ginko","LaurelES",0,0,0,0,0,0,0,420.558855631092,19.4366664886475,1/1/2013 11:35:04 AM,11,7,"2013-01-01S1107",1

"ginko","LaurelES",0,0,0,0,0,0,0,413.997122078916,19.7779655456543,1/1/2013 11:40:04 AM,11,8,"2013-01-01S1108",1

"ginko","LaurelES",0,0,0,0,0,0,0,415.271729252901,19.9099998474121,1/1/2013 11:45:00 AM,11,9,"2013-01-01S1109",1

"ginko","LaurelES",0,0,0,0,0,0,0,414.5932424149,19.8999996185303,1/1/2013 11:50:00 AM,11,10,"2013-01-01S1110",1

"ginko","LaurelES",0,0,0,0,0,0,0,414.183840929829,19.8433322906494,1/1/2013 11:55:00 AM,11,11,"2013-01-01S1111",1

"ginko","LaurelES",0,0,0,0,0,0,0,410.024097173935,19.7999992370605,1/1/2013 12:00:00 PM,12,0,"2013-01-01S1200",1

"ginko","LaurelES",0,0,0,0,0,0,0,412.73051115489,19.1731719970703,1/1/2013 12:06:37 PM,12,1,"2013-01-01S1201",1

"ginko","LaurelES",0,0,0,0,0,0,0,411.258138174788,18.9816665649414,1/1/2013 12:10:02 PM,12,2,"2013-01-01S1202",1

"ginko","LaurelES",0,0,0,0,0,0,0,410.111146135434,18.7433338165283,1/1/2013 12:15:02 PM,12,3,"2013-01-01S1203",1

"ginko","LaurelES",0,0,0,0,0,0,0,408.458724841599,18.5433330535889,1/1/2013 12:20:03 PM,12,4,"2013-01-01S1204",1

"ginko","LaurelES",0,0,0,0,0,0,0,409.628723225524,18.4033336639404,1/1/2013 12:25:03 PM,12,5,"2013-01-01S1205",1

"ginko","LaurelES",0,0,0,0,0,0,0,411.036246585991,18.25,1/1/2013 12:30:03 PM,12,6,"2013-01-01S1206",1

"ginko","LaurelES",0,0,0,0,0,0,0,406.352343441948,18.1500015258789,1/1/2013 12:35:03 PM,12,7,"2013-01-01S1207",1

"ginko","LaurelES",0,0,0,0,0,0,0,406.119292281952,17.9966659545898,1/1/2013 12:40:04 PM,12,8,"2013-01-01S1208",1

"ginko","LaurelES",0,0,0,0,0,0,0,406.863334621223,17.8516654968262,1/1/2013 12:45:04 PM,12,9,"2013-01-01S1209",1

"ginko","LaurelES",0,0,0,0,0,0,0,405.346738609605,17.7450008392334,1/1/2013 12:50:04 PM,12,10,"2013-01-01S1210",1

"ginko","LaurelES",0,0,0,0,0,0,0,405.138875635093,17.6728820800781,1/1/2013 12:55:04 PM,12,11,"2013-01-01S1211",1

"ginko","LaurelES",0,0,0,0,0,0,0,405.593356955811,17.5526313781738,1/1/2013 1:00:00 PM,13,0,"2013-01-01S1300",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.704218401177,17.5066661834717,1/1/2013 1:05:00 PM,13,1,"2013-01-01S1301",1

"ginko","LaurelES",0,0,0,0,0,0,0,403.307607753015,17.4983329772949,1/1/2013 1:10:03 PM,13,2,"2013-01-01S1302",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.443903487407,17.5016670227051,1/1/2013 1:15:03 PM,13,3,"2013-01-01S1303",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.088612453997,17.5049991607666,1/1/2013 1:20:03 PM,13,4,"2013-01-01S1304",1

"ginko","LaurelES",0,0,0,0,0,0,0,407.826558334305,17.5166664123535,1/1/2013 1:25:04 PM,13,5,"2013-01-01S1305",1

"ginko","LaurelES",0,0,0,0,0,0,0,406.085045574751,17.5233325958252,1/1/2013 1:30:04 PM,13,6,"2013-01-01S1306",1

"ginko","LaurelES",0,0,0,0,0,0,0,407.232238070505,17.5,1/1/2013 1:35:04 PM,13,7,"2013-01-01S1307",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.082556527177,17.5016956329346,1/1/2013 1:40:04 PM,13,8,"2013-01-01S1308",1

"ginko","LaurelES",0,0,0,0,0,0,0,403.001453670391,17.5049991607666,1/1/2013 1:45:00 PM,13,9,"2013-01-01S1309",1

"ginko","LaurelES",0,0,0,0,0,0,0,402.714906400344,17.5666675567627,1/1/2013 1:50:00 PM,13,10,"2013-01-01S1310",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.963113812961,17.6133346557617,1/1/2013 1:55:00 PM,13,11,"2013-01-01S1311",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.112383038122,17.6456146240234,1/1/2013 2:00:00 PM,14,0,"2013-01-01S1400",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.11120933597,17.6933345794678,1/1/2013 2:05:00 PM,14,1,"2013-01-01S1401",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.476585130949,17.6983337402344,1/1/2013 2:10:04 PM,14,2,"2013-01-01S1402",1

"ginko","LaurelES",0,0,0,0,0,0,0,406.201852494254,17.7000007629395,1/1/2013 2:15:04 PM,14,3,"2013-01-01S1403",1

"ginko","LaurelES",0,0,0,0,0,0,0,406.119921194797,17.7016677856445,1/1/2013 2:20:04 PM,14,4,"2013-01-01S1404",1

"ginko","LaurelES",0,0,0,0,0,0,0,406.290203895536,17.7677955627441,1/1/2013 2:25:04 PM,14,5,"2013-01-01S1405",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.979586522004,17.8066654205322,1/1/2013 2:30:00 PM,14,6,"2013-01-01S1406",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.76488928196,17.8883323669434,1/1/2013 2:35:00 PM,14,7,"2013-01-01S1407",1

"ginko","LaurelES",0,0,0,0,0,0,0,405.615627023713,17.9183330535889,1/1/2013 2:40:00 PM,14,8,"2013-01-01S1408",1

"ginko","LaurelES",0,0,0,0,0,0,0,406.635444330501,17.8999996185303,1/1/2013 2:45:00 PM,14,9,"2013-01-01S1409",1

"ginko","LaurelES",0,0,0,0,0,0,0,405.576269340781,17.8999996185303,1/1/2013 2:50:01 PM,14,10,"2013-01-01S1410",1

"ginko","LaurelES",0,0,0,0,0,0,0,405.44837938709,17.8983325958252,1/1/2013 2:55:01 PM,14,11,"2013-01-01S1411",1

"ginko","LaurelES",0,0,0,0,0,0,0,405.192753211413,17.8877182006836,1/1/2013 3:00:01 PM,15,0,"2013-01-01S1500",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.592267225251,17.8220329284668,1/1/2013 3:05:02 PM,15,1,"2013-01-01S1501",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.514119064206,17.7999992370605,1/1/2013 3:10:00 PM,15,2,"2013-01-01S1502",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.760029626472,17.7150001525879,1/1/2013 3:15:00 PM,15,3,"2013-01-01S1503",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.334052870341,17.6950016021729,1/1/2013 3:20:00 PM,15,4,"2013-01-01S1504",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.927095634775,17.6333332061768,1/1/2013 3:25:01 PM,15,5,"2013-01-01S1505",1

"ginko","LaurelES",0,0,0,0,0,0,0,403.951064967601,17.5266666412354,1/1/2013 3:30:01 PM,15,6,"2013-01-01S1506",1

"ginko","LaurelES",0,0,0,0,0,0,0,403.209393811116,17.5149993896484,1/1/2013 3:35:01 PM,15,7,"2013-01-01S1507",1

"ginko","LaurelES",0,0,0,0,0,0,0,402.923993089105,17.5266666412354,1/1/2013 3:40:01 PM,15,8,"2013-01-01S1508",1

"ginko","LaurelES",0,0,0,0,0,0,0,402.336710772426,17.5100002288818,1/1/2013 3:45:02 PM,15,9,"2013-01-01S1509",1

"ginko","LaurelES",0,0,0,0,0,0,0,402.649430439078,17.5316677093506,1/1/2013 3:50:02 PM,15,10,"2013-01-01S1510",1

"ginko","LaurelES",0,0,0,0,0,0,0,402.966579111606,17.5550003051758,1/1/2013 3:55:02 PM,15,11,"2013-01-01S1511",1

"ginko","LaurelES",0,0,0,0,0,0,0,403.972426406062,17.377498626709,1/1/2013 4:06:44 PM,16,1,"2013-01-01S1601",1

"ginko","LaurelES",0,0,0,0,0,0,0,404.109896570444,17.2999992370605,1/1/2013 4:10:04 PM,16,2,"2013-01-01S1602",1

"ginko","LaurelES",0,0,0,0,0,0,0,403.779338388642,17.1599998474121,1/1/2013 4:15:04 PM,16,3,"2013-01-01S1603",1

"ginko","LaurelES",0,0,0,0,0,0,0,402.871670768829,16.9383335113525,1/1/2013 4:20:04 PM,16,4,"2013-01-01S1604",1

"ginko","LaurelES",0,0,0,0,0,0,0,401.716920750914,16.7152538299561,1/1/2013 4:25:04 PM,16,5,"2013-01-01S1605",1

"ginko","LaurelES",0,0,0,0,0,0,0,402.931372491759,16.4733333587646,1/1/2013 4:30:00 PM,16,6,"2013-01-01S1606",1

"ginko","LaurelES",0,0,0,0,0,0,0,401.251993122605,16.3033332824707,1/1/2013 4:35:00 PM,16,7,"2013-01-01S1607",1

"ginko","LaurelES",0,0,0,0,0,0,0,403.191452704226,16.125,1/1/2013 4:40:00 PM,16,8,"2013-01-01S1608",1

"ginko","LaurelES",0,0,0,0,0,0,0,401.643516993641,15.9603443145752,1/1/2013 4:45:00 PM,16,9,"2013-01-01S1609",1

